CU_ID,Species,Stock,DataType,Year,SpnForAbd_Wild,SpnForTrend_Wild,RelLBM,AbsLBM,LongTrend,PercChange,ProbDeclBelowLBM,Percentile,RelUBM,AbsUBM,NumStdMetrics,Value,IntStatusRaw,IntStatusRaw_Short,IntStatus_Short,RapidStatus,BinLabel,BinPath,RapidScore,RelLBMCat,AbsLBMCat,LongTrendCat,PercChangeCat,ProbDeclBelowLBMCat,PercentileCat,RelUBMCat,AbsUBMCat,RelAbdCat,AbsAbdCat,RelAbd_LBM,RelAbd_UBM,SpnForAbd_Total,SpnForTrend_Total,ConfidenceRating5,ConfidenceRating3,ConfidenceRating2,IntStatus5,IntStatus3,IntStatus2
CK-07,Chinook,Maria Slough_SU_0.3,Rel_Idx,2016,105,105,NA,NA,113,-22.1707,47.9,NA,NA,NA,2,465.3905792,NA,NA,NA,Amber,Node65,"AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",3,NA,NA,Green,Amber,NA,NA,NA,NA,NA,NA,15,200,105,105,Low,Low,Moderate,NA,NA,NA
CK-07,Chinook,Maria Slough_SU_0.3,Rel_Idx,2017,71,71,NA,NA,63,-71.1771,86.8667,NA,NA,NA,2,237.7174691,NA,NA,NA,Red,Node17,"AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",5,NA,NA,Amber,Red,NA,NA,NA,NA,NA,NA,15,200,71,71,Moderate,Moderate,High,NA,NA,NA
CK-07,Chinook,Maria Slough_SU_0.3,Rel_Idx,2018,0.01,0.01,NA,NA,7,-99.451,97.0333,NA,NA,NA,2,17.42978673,NA,NA,NA,Red,Node17,"AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",5,NA,NA,Red,Red,NA,NA,NA,NA,NA,NA,15,200,0,0,Moderate,Moderate,High,NA,NA,NA
CK-07,Chinook,Maria Slough_SU_0.3,Rel_Idx,2019,345,345,NA,NA,5,-98.8568,93.1,NA,NA,NA,2,12.66387706,NA,NA,NA,Red,Node17,"AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",5,NA,NA,Red,Red,NA,NA,NA,NA,NA,NA,15,200,345,345,Moderate,Moderate,High,NA,NA,NA
CK-07,Chinook,Maria Slough_SU_0.3,Rel_Idx,2020,47,47,NA,NA,5,-98.6447,92.9333,NA,NA,NA,2,10.35842737,NA,NA,NA,Red,Node17,"AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",5,NA,NA,Red,Red,NA,NA,NA,NA,NA,NA,15,200,47,47,Moderate,Moderate,High,NA,NA,NA
CK-07,Chinook,Maria Slough_SU_0.3,Rel_Idx,2021,34,34,NA,NA,4,-98.6094,91.9667,NA,NA,NA,2,8.616858623,NA,NA,NA,Red,Node17,"AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",5,NA,NA,Red,Red,NA,NA,NA,NA,NA,NA,15,200,34,34,Moderate,Moderate,High,NA,NA,NA
CK-07,Chinook,Maria Slough_SU_0.3,Rel_Idx,2022,200,200,NA,NA,50,-96.2594,87.2333,NA,NA,NA,2,102.4722958,NA,NA,NA,Red,Node17,"AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",5,NA,NA,Red,Red,NA,NA,NA,NA,NA,NA,15,200,200,200,Moderate,Moderate,High,NA,NA,NA
CK-07,Chinook,Maria Slough_SU_0.3,Rel_Idx,2023,33,33,NA,NA,30,-92.5978,81.0667,NA,NA,NA,2,56.98757511,NA,NA,NA,Red,Node17,"AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",5,NA,NA,Red,Red,NA,NA,NA,NA,NA,NA,15,200,33,33,Moderate,Moderate,High,NA,NA,NA
CK-07,Chinook,Maria Slough_SU_0.3,Rel_Idx,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,200,NA,NA,NA,NA,NA,NA,NA,NA
CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,Abs_Abd,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224,870,NA,NA,NA,NA,NA,NA,NA,NA
CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,Abs_Abd,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224,870,NA,NA,NA,NA,NA,NA,NA,NA
CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,Abs_Abd,1997,31,31,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224,870,31,31,NA,NA,NA,NA,NA,NA
CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,Abs_Abd,1998,8,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224,870,8,8,NA,NA,NA,NA,NA,NA
CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,Abs_Abd,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224,870,NA,NA,NA,NA,NA,NA,NA,NA
CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,Abs_Abd,2000,40,40,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224,870,40,40,NA,NA,NA,NA,NA,NA
CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,Abs_Abd,2001,97,97,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224,870,97,97,NA,NA,NA,NA,NA,NA
CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,Abs_Abd,2002,169,169,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224,870,169,169,NA,NA,NA,NA,NA,NA
CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,Abs_Abd,2003,89,89,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224,870,89,89,NA,NA,NA,NA,NA,NA
CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,Abs_Abd,2004,54,54,0.354366306,0.079378052,NA,NA,NA,NA,0.091239141,0.007937805,4,79.37805247,NA,NA,NA,Red,Node3,"Have AbsLBM, then AbsLBM < 1.5",5,Red,Red,NA,NA,NA,NA,Red,Red,Red,Red,224,870,54,54,High,High,High,NA,NA,NA
CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,Abs_Abd,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224,870,NA,NA,NA,NA,NA,NA,NA,NA
CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,Abs_Abd,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224,870,NA,NA,NA,NA,NA,NA,NA,NA
CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,Abs_Abd,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224,870,NA,NA,NA,NA,NA,NA,NA,NA
CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,Abs_Abd,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224,870,NA,NA,NA,NA,NA,NA,NA,NA
CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,Abs_Abd,2009,17,17,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224,870,17,17,NA,NA,NA,NA,NA,NA
CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,Abs_Abd,2010,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224,870,2,2,NA,NA,NA,NA,NA,NA
CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,Abs_Abd,2011,11,11,NA,NA,NA,-85.8184,87.1333,NA,NA,NA,1,NA,NA,NA,NA,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,Red,NA,NA,NA,NA,NA,NA,224,870,11,11,NA,NA,NA,NA,NA,NA
CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,Abs_Abd,2012,65,65,NA,NA,NA,-63.7987,68.0333,NA,NA,NA,1,NA,DD,DD,DD,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,Red,NA,NA,NA,NA,NA,NA,224,870,65,65,NA,NA,NA,DD,DD,DD
CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,Abs_Abd,2013,34,34,0.06810904,0.015256425,NA,NA,NA,NA,0.017536121,0.001525642,4,15.25642489,NA,NA,NA,Red,Node3,"Have AbsLBM, then AbsLBM < 1.5",5,Red,Red,NA,NA,NA,NA,Red,Red,Red,Red,224,870,34,34,High,High,High,NA,NA,NA
CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,Abs_Abd,2014,2,2,0.044393662,0.00994418,NA,-86.6857,87.0333,NA,0.011430092,0.000994418,5,9.944180301,NA,NA,NA,Red,Node3,"Have AbsLBM, then AbsLBM < 1.5",5,Red,Red,NA,Red,NA,NA,Red,Red,Red,Red,224,870,2,2,High,High,High,NA,NA,NA
CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,Abs_Abd,2015,6,6,0.055302558,0.012387773,NA,-83.3276,84.2667,NA,0.01423882,0.001238777,5,12.38777307,NA,NA,NA,Red,Node3,"Have AbsLBM, then AbsLBM < 1.5",5,Red,Red,NA,Red,NA,NA,Red,Red,Red,Red,224,870,6,6,High,High,High,NA,NA,NA
CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,Abs_Abd,2016,17,17,0.060333215,0.01351464,62,-58.2036,65.3667,NA,0.015534069,0.001351464,6,13.51464021,NA,NA,NA,Red,Node3,"Have AbsLBM, then AbsLBM < 1.5",5,Red,Red,Amber,Red,NA,NA,Red,Red,Red,Red,224,870,17,17,High,High,High,NA,NA,NA
CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,Abs_Abd,2017,8,8,0.039681839,0.008888732,43,13.3443,37.9333,NA,0.010216933,0.000888873,6,8.888732043,NA,NA,NA,Red,Node3,"Have AbsLBM, then AbsLBM < 1.5",5,Red,Red,Red,Green,NA,NA,Red,Red,Red,Red,224,870,8,8,High,High,High,NA,NA,NA
CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,Abs_Abd,2018,11,11,0.03166464,0.007092879,36,219.0533,11.4667,NA,0.008152735,0.000709288,6,7.092879274,NA,NA,NA,Red,Node3,"Have AbsLBM, then AbsLBM < 1.5",5,Red,Red,Red,Green,NA,NA,Red,Red,Red,Red,224,870,11,11,High,High,High,NA,NA,NA
CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,Abs_Abd,2019,80,80,0.066219599,0.01483319,69,NA,NA,NA,0.017049644,0.001483319,5,14.83319022,NA,NA,NA,Red,Node3,"Have AbsLBM, then AbsLBM < 1.5",5,Red,Red,Amber,NA,NA,NA,Red,Red,Red,Red,224,870,80,80,High,High,High,NA,NA,NA
CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,Abs_Abd,2020,71,71,0.108544536,0.024313976,106,NA,NA,NA,0.027947099,0.002431398,5,24.31397612,NA,NA,NA,Red,Node3,"Have AbsLBM, then AbsLBM < 1.5",5,Red,Red,Green,NA,NA,NA,Red,Red,Red,Red,224,870,71,71,High,High,High,NA,NA,NA
CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,Abs_Abd,2021,30,30,0.121602481,0.027238956,118,NA,NA,NA,0.031309144,0.002723896,5,27.23895565,NA,NA,NA,Red,Node3,"Have AbsLBM, then AbsLBM < 1.5",5,Red,Red,Green,NA,NA,NA,Red,Red,Red,Red,224,870,30,30,High,High,High,NA,NA,NA
CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,Abs_Abd,2022,86,86,0.19553483,0.043799802,178,NA,NA,NA,0.0503446,0.00437998,5,43.79980181,NA,NA,NA,Red,Node3,"Have AbsLBM, then AbsLBM < 1.5",5,Red,Red,Green,NA,NA,NA,Red,Red,Red,Red,224,870,86,86,High,High,High,NA,NA,NA
CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,Abs_Abd,2023,108,108,0.308766618,0.069163722,262,834.5257,0.8667,NA,0.079498532,0.006916372,6,69.16372247,NA,NA,NA,Red,Node3,"Have AbsLBM, then AbsLBM < 1.5",5,Red,Red,Green,Green,NA,NA,Red,Red,Red,Red,224,870,108,108,High,High,High,NA,NA,NA
CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,Abs_Abd,2024,74,74,0.303989573,0.068093664,247,1296.4466,0.1667,NA,0.07826858,0.006809366,6,68.0936644,NA,NA,NA,Red,Node3,"Have AbsLBM, then AbsLBM < 1.5",5,Red,Red,Green,Green,NA,NA,Red,Red,Red,Red,224,870,74,74,High,High,High,NA,NA,NA
CK-09,Chinook,Middle Fraser River-Portage_FA_1.3,Abs_Abd,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,333,1316,NA,NA,NA,NA,NA,NA,NA,NA
CK-09,Chinook,Middle Fraser River-Portage_FA_1.3,Abs_Abd,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,333,1316,NA,NA,NA,NA,NA,NA,NA,NA
CK-09,Chinook,Middle Fraser River-Portage_FA_1.3,Abs_Abd,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,333,1316,NA,NA,NA,NA,NA,NA,NA,NA
CK-09,Chinook,Middle Fraser River-Portage_FA_1.3,Abs_Abd,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,333,1316,NA,NA,NA,NA,NA,NA,NA,NA
CK-09,Chinook,Middle Fraser River-Portage_FA_1.3,Abs_Abd,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,333,1316,NA,NA,NA,NA,NA,NA,NA,NA
CK-09,Chinook,Middle Fraser River-Portage_FA_1.3,Abs_Abd,2000,46,46,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,333,1316,46,46,NA,NA,NA,NA,NA,NA
CK-09,Chinook,Middle Fraser River-Portage_FA_1.3,Abs_Abd,2001,248,248,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,333,1316,248,248,NA,NA,NA,NA,NA,NA
CK-09,Chinook,Middle Fraser River-Portage_FA_1.3,Abs_Abd,2002,445,445,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,333,1316,445,445,NA,NA,NA,NA,NA,NA
CK-09,Chinook,Middle Fraser River-Portage_FA_1.3,Abs_Abd,2003,158,158,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,333,1316,158,158,NA,NA,NA,NA,NA,NA
CK-09,Chinook,Middle Fraser River-Portage_FA_1.3,Abs_Abd,2004,102,102,0.457215687,0.152252824,NA,NA,NA,NA,0.115693635,0.015225282,4,152.2528239,NA,NA,NA,Red,Node3,"Have AbsLBM, then AbsLBM < 1.5",5,Red,Red,NA,NA,NA,NA,Red,Red,Red,Red,333,1316,102,102,High,High,High,NA,NA,NA
CK-09,Chinook,Middle Fraser River-Portage_FA_1.3,Abs_Abd,2005,83,83,0.514499758,0.17132842,NA,NA,NA,NA,0.130188769,0.017132842,4,171.3284195,NA,NA,NA,Red,Node3,"Have AbsLBM, then AbsLBM < 1.5",5,Red,Red,NA,NA,NA,NA,Red,Red,Red,Red,333,1316,83,83,High,High,High,NA,NA,NA
CK-09,Chinook,Middle Fraser River-Portage_FA_1.3,Abs_Abd,2006,245,245,0.513248934,0.170911895,NA,NA,NA,NA,0.129872261,0.017091189,4,170.9118949,NA,NA,NA,Red,Node3,"Have AbsLBM, then AbsLBM < 1.5",5,Red,Red,NA,NA,NA,NA,Red,Red,Red,Red,333,1316,245,245,High,High,High,NA,NA,NA
CK-09,Chinook,Middle Fraser River-Portage_FA_1.3,Abs_Abd,2007,51,51,0.332789863,0.110819024,NA,NA,NA,NA,0.084208985,0.011081902,4,110.8190243,NA,NA,NA,Red,Node3,"Have AbsLBM, then AbsLBM < 1.5",5,Red,Red,NA,NA,NA,NA,Red,Red,Red,Red,333,1316,51,51,High,High,High,NA,NA,NA
CK-09,Chinook,Middle Fraser River-Portage_FA_1.3,Abs_Abd,2008,217,217,0.354593376,0.118079594,NA,NA,NA,NA,0.089726135,0.011807959,4,118.0795941,NA,NA,NA,Red,Node3,"Have AbsLBM, then AbsLBM < 1.5",5,Red,Red,NA,NA,NA,NA,Red,Red,Red,Red,333,1316,217,217,High,High,High,NA,NA,NA
CK-09,Chinook,Middle Fraser River-Portage_FA_1.3,Abs_Abd,2009,74,74,0.332549981,0.110739144,NA,NA,NA,NA,0.084148286,0.011073914,4,110.7391438,NA,NA,NA,Red,Node3,"Have AbsLBM, then AbsLBM < 1.5",5,Red,Red,NA,NA,NA,NA,Red,Red,Red,Red,333,1316,74,74,High,High,High,NA,NA,NA
CK-09,Chinook,Middle Fraser River-Portage_FA_1.3,Abs_Abd,2010,123,123,0.359767834,0.119802689,NA,NA,NA,NA,0.091035478,0.011980269,4,119.8026887,NA,NA,NA,Red,Node3,"Have AbsLBM, then AbsLBM < 1.5",5,Red,Red,NA,NA,NA,NA,Red,Red,Red,Red,333,1316,123,123,High,High,High,NA,NA,NA
CK-09,Chinook,Middle Fraser River-Portage_FA_1.3,Abs_Abd,2011,65,65,0.27591276,0.091878949,NA,NA,NA,NA,0.069816831,0.009187895,4,91.87894919,NA,NA,NA,Red,Node3,"Have AbsLBM, then AbsLBM < 1.5",5,Red,Red,NA,NA,NA,NA,Red,Red,Red,Red,333,1316,65,65,High,High,High,NA,NA,NA
CK-09,Chinook,Middle Fraser River-Portage_FA_1.3,Abs_Abd,2012,37,37,0.258760568,0.086167269,NA,NA,NA,NA,0.065476648,0.008616727,4,86.16726912,Red,R,R,Red,Node3,"Have AbsLBM, then AbsLBM < 1.5",5,Red,Red,NA,NA,NA,NA,Red,Red,Red,Red,333,1316,37,37,High,High,High,Red,Red,Red
CK-09,Chinook,Middle Fraser River-Portage_FA_1.3,Abs_Abd,2013,34,34,0.178608421,0.059476604,NA,NA,NA,NA,0.045194988,0.00594766,4,59.47660436,NA,NA,NA,Red,Node3,"Have AbsLBM, then AbsLBM < 1.5",5,Red,Red,NA,NA,NA,NA,Red,Red,Red,Red,333,1316,34,34,High,High,High,NA,NA,NA
CK-09,Chinook,Middle Fraser River-Portage_FA_1.3,Abs_Abd,2014,77,77,0.180033669,0.059951212,60,-70.2002,93.1333,NA,0.045555632,0.005995121,6,59.95121193,NA,NA,NA,Red,Node3,"Have AbsLBM, then AbsLBM < 1.5",5,Red,Red,Amber,Red,NA,NA,Red,Red,Red,Red,333,1316,77,77,High,High,High,NA,NA,NA
CK-09,Chinook,Middle Fraser River-Portage_FA_1.3,Abs_Abd,2015,83,83,0.166413414,0.055415667,56,-79.2959,99.0667,NA,0.042109169,0.005541567,6,55.41566676,NA,NA,NA,Red,Node3,"Have AbsLBM, then AbsLBM < 1.5",5,Red,Red,Amber,Red,NA,NA,Red,Red,Red,Red,333,1316,83,83,High,High,High,NA,NA,NA
CK-09,Chinook,Middle Fraser River-Portage_FA_1.3,Abs_Abd,2016,12,12,0.118697592,0.039526298,45,-86.0546,99.4,NA,0.030035181,0.00395263,6,39.52629803,NA,NA,NA,Red,Node3,"Have AbsLBM, then AbsLBM < 1.5",5,Red,Red,Red,Red,NA,NA,Red,Red,Red,Red,333,1316,12,12,High,High,High,NA,NA,NA
CK-09,Chinook,Middle Fraser River-Portage_FA_1.3,Abs_Abd,2017,20,20,0.10495607,0.034950371,43,-83.666,99.6667,NA,0.026558033,0.003495037,6,34.95037141,NA,NA,NA,Red,Node3,"Have AbsLBM, then AbsLBM < 1.5",5,Red,Red,Red,Red,NA,NA,Red,Red,Red,Red,333,1316,20,20,High,High,High,NA,NA,NA
CK-09,Chinook,Middle Fraser River-Portage_FA_1.3,Abs_Abd,2018,35,35,0.105566321,0.035153585,46,-82.172,99.4,NA,0.026712451,0.003515358,6,35.15358494,NA,NA,NA,Red,Node3,"Have AbsLBM, then AbsLBM < 1.5",5,Red,Red,Red,Red,NA,NA,Red,Red,Red,Red,333,1316,35,35,High,High,High,NA,NA,NA
CK-09,Chinook,Middle Fraser River-Portage_FA_1.3,Abs_Abd,2019,228,228,0.131163867,0.043677568,54,-66.1777,86.1667,NA,0.033189641,0.004367757,6,43.67756765,NA,NA,NA,Red,Node3,"Have AbsLBM, then AbsLBM < 1.5",5,Red,Red,Amber,Red,NA,NA,Red,Red,Red,Red,333,1316,228,228,High,High,High,NA,NA,NA
CK-09,Chinook,Middle Fraser River-Portage_FA_1.3,Abs_Abd,2020,41,41,0.113908298,0.037931463,48,-68.6207,88.8,NA,0.0288233,0.003793146,6,37.93146338,NA,NA,NA,Red,Node3,"Have AbsLBM, then AbsLBM < 1.5",5,Red,Red,Red,Red,NA,NA,Red,Red,Red,Red,333,1316,41,41,High,High,High,NA,NA,NA
CK-09,Chinook,Middle Fraser River-Portage_FA_1.3,Abs_Abd,2021,26,26,0.132957789,0.044274944,59,-61.2799,82.6,NA,0.033643574,0.004427494,6,44.27494377,NA,NA,NA,Red,Node3,"Have AbsLBM, then AbsLBM < 1.5",5,Red,Red,Amber,Red,NA,NA,Red,Red,Red,Red,333,1316,26,26,High,High,High,NA,NA,NA
CK-09,Chinook,Middle Fraser River-Portage_FA_1.3,Abs_Abd,2022,70,70,0.170815546,0.056881577,76,-58.3872,80.6,NA,0.043223083,0.005688158,6,56.88157685,NA,NA,NA,Red,Node3,"Have AbsLBM, then AbsLBM < 1.5",5,Red,Red,Green,Red,NA,NA,Red,Red,Red,Red,333,1316,70,70,High,High,High,NA,NA,NA
CK-09,Chinook,Middle Fraser River-Portage_FA_1.3,Abs_Abd,2023,221,221,0.246940452,0.082231171,105,17.0397,28.3333,NA,0.062485692,0.008223117,6,82.23117067,NA,NA,NA,Red,Node3,"Have AbsLBM, then AbsLBM < 1.5",5,Red,Red,Green,Green,NA,NA,Red,Red,Red,Red,333,1316,221,221,High,High,High,NA,NA,NA
CK-09,Chinook,Middle Fraser River-Portage_FA_1.3,Abs_Abd,2024,91,91,0.205500815,0.068431771,87,51.6198,17.8667,NA,0.051999826,0.006843177,6,68.4317714,NA,NA,NA,Red,Node3,"Have AbsLBM, then AbsLBM < 1.5",5,Red,Red,Green,Green,NA,NA,Red,Red,Red,Red,333,1316,91,91,High,High,High,NA,NA,NA
CK-10,Chinook,Middle Fraser River_SP_1.3,Rel_Idx,1995,16515.8336,16515.8336,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4692,19652,18042.58312,18042.58312,NA,NA,NA,NA,NA,NA
CK-10,Chinook,Middle Fraser River_SP_1.3,Rel_Idx,1996,12066.82215,12066.82215,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4692,19652,14664.82215,14664.82215,NA,NA,NA,NA,NA,NA
CK-10,Chinook,Middle Fraser River_SP_1.3,Rel_Idx,1997,10353.34256,10353.34256,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4692,19652,11500.27981,11500.27981,NA,NA,NA,NA,NA,NA
CK-10,Chinook,Middle Fraser River_SP_1.3,Rel_Idx,1998,6177.670227,6177.670227,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,None,Node16.NA,"No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4692,19652,7303.670227,7303.670227,NA,NA,NA,NA,NA,NA
